subsystem,versions,an_type,cm_type,proportion
packages_providers_MediaProvider,A4.2_A4.3_CM10.1,deleted,argument,0.0
packages_providers_MediaProvider,A4.2_A4.3_CM10.1,deleted,body,0.0
packages_providers_MediaProvider,A4.2_A4.3_CM10.1,deleted,deleted,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,identical,refactored,0.25
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,identical,argument,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,identical,body,0.5
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,identical,deleted,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,refactored,refactored,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,refactored,argument,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,refactored,body,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,refactored,deleted,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,argument,refactored,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,argument,argument,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,argument,body,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,argument,deleted,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,body,refactored,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,body,argument,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,body,body,0.25
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,body,deleted,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,deleted,refactored,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,deleted,argument,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,deleted,body,0.0
packages_providers_MediaProvider,A4.3_A4.4_CM10.2,deleted,deleted,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,identical,refactored,0.07142857142857142
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,identical,argument,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,identical,body,0.5
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,identical,deleted,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,refactored,body,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,argument,refactored,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,body,refactored,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,body,argument,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,body,body,0.42857142857142855
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,deleted,argument,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,deleted,body,0.0
packages_providers_MediaProvider,A4.4_A5.0.0_CM11.0,deleted,deleted,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,identical,refactored,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,identical,argument,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,identical,body,0.8571428571428571
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,identical,deleted,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,refactored,refactored,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,refactored,argument,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,refactored,body,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,refactored,deleted,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,argument,refactored,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,argument,argument,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,argument,body,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,argument,deleted,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,body,refactored,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,body,argument,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,body,body,0.14285714285714285
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,body,deleted,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,deleted,refactored,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,deleted,argument,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,deleted,body,0.0
packages_providers_MediaProvider,A5.0.0_A5.1.0_CM12.0,deleted,deleted,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,identical,refactored,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,identical,argument,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,identical,body,0.3333333333333333
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,identical,deleted,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,refactored,refactored,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,refactored,argument,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,refactored,body,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,refactored,deleted,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,argument,refactored,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,argument,argument,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,argument,body,0.16666666666666666
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,argument,deleted,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,body,refactored,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,body,argument,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,body,body,0.5
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,body,deleted,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,deleted,refactored,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,deleted,argument,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,deleted,body,0.0
packages_providers_MediaProvider,A5.1.0_A6.0.0_CM12.1,deleted,deleted,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,identical,argument,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,identical,body,0.25
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,refactored,body,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,argument,body,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,body,body,0.75
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,deleted,body,0.0
packages_providers_MediaProvider,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,identical,refactored,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,identical,argument,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,identical,body,0.2222222222222222
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,identical,deleted,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,refactored,refactored,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,refactored,argument,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,refactored,body,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,refactored,deleted,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,argument,refactored,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,argument,argument,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,argument,body,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,argument,deleted,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,body,refactored,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,body,argument,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,body,body,0.7777777777777778
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,body,deleted,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,deleted,refactored,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,deleted,argument,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,deleted,body,0.0
packages_providers_MediaProvider,A7.0.0_A7.1.0_CM14.0,deleted,deleted,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,identical,refactored,0.21428571428571427
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,identical,argument,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,identical,body,0.5
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,identical,deleted,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,refactored,refactored,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,refactored,argument,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,refactored,body,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,refactored,deleted,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,argument,refactored,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,argument,argument,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,argument,body,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,argument,deleted,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,body,refactored,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,body,argument,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,body,body,0.2857142857142857
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,body,deleted,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,deleted,refactored,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,deleted,argument,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,deleted,body,0.0
packages_providers_TelephonyProvider,A4.2_A4.3_CM10.1,deleted,deleted,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,identical,refactored,0.125
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,identical,argument,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,identical,body,0.875
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,identical,deleted,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,refactored,refactored,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,refactored,argument,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,refactored,body,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,refactored,deleted,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,argument,refactored,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,argument,argument,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,argument,body,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,argument,deleted,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,body,refactored,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,body,argument,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,body,body,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,body,deleted,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,deleted,refactored,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,deleted,argument,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,deleted,body,0.0
packages_providers_TelephonyProvider,A4.3_A4.4_CM10.2,deleted,deleted,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,identical,refactored,0.0625
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,identical,argument,0.0625
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,identical,body,0.25
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,identical,deleted,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,refactored,body,0.0625
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,argument,refactored,0.0625
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,body,refactored,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,body,argument,0.0625
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,body,body,0.4375
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,deleted,argument,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,deleted,body,0.0
packages_providers_TelephonyProvider,A4.4_A5.0.0_CM11.0,deleted,deleted,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,identical,refactored,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,identical,argument,0.2222222222222222
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,identical,body,0.25925925925925924
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,identical,deleted,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,refactored,refactored,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,refactored,argument,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,refactored,body,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,refactored,deleted,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,argument,refactored,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,argument,argument,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,argument,body,0.07407407407407407
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,argument,deleted,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,body,refactored,0.037037037037037035
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,body,argument,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,body,body,0.4074074074074074
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,body,deleted,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,deleted,refactored,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,deleted,argument,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,deleted,body,0.0
packages_providers_TelephonyProvider,A5.0.0_A5.1.0_CM12.0,deleted,deleted,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,identical,refactored,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,identical,argument,0.09090909090909091
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,identical,body,0.36363636363636365
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,identical,deleted,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,refactored,refactored,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,refactored,argument,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,refactored,body,0.045454545454545456
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,refactored,deleted,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,argument,refactored,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,argument,argument,0.045454545454545456
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,argument,body,0.045454545454545456
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,argument,deleted,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,body,refactored,0.022727272727272728
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,body,argument,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,body,body,0.36363636363636365
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,body,deleted,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,deleted,refactored,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,deleted,argument,0.022727272727272728
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,deleted,body,0.0
packages_providers_TelephonyProvider,A5.1.0_A6.0.0_CM12.1,deleted,deleted,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.044444444444444446
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,identical,argument,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,identical,body,0.3333333333333333
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.08888888888888889
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.022222222222222223
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,refactored,body,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,argument,body,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,body,refactored,0.022222222222222223
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,body,body,0.4444444444444444
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,body,deleted,0.022222222222222223
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,deleted,body,0.0
packages_providers_TelephonyProvider,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.022222222222222223
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,identical,refactored,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,identical,argument,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,identical,body,0.8333333333333334
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,identical,deleted,0.16666666666666666
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,refactored,refactored,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,refactored,argument,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,refactored,body,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,refactored,deleted,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,argument,refactored,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,argument,argument,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,argument,body,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,argument,deleted,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,body,refactored,0.0
packages_providers_TelephonyProvider,A7.0.0_A7.1.0_CM14.0,body,argument,0.0
